AHR+FEV,AHR+ctrl,ATL1+ctrl,BAK1+ctrl,C19orf26+ctrl,CEBPA+ctrl,CEBPE+CEBPA,CEBPE+CNN1,CEBPE+KLF1,CEBPE+ctrl,CITED1+ctrl,CNN1+ctrl,CNNM4+ctrl,CSRNP1+ctrl,DLX2+ctrl,ELMSAN1+ctrl,FEV+ctrl,FOSB+CEBPE,FOSB+OSR2,FOSB+ctrl,FOXA1+FOXF1,FOXA1+ctrl,FOXA3+FOXA1,FOXA3+ctrl,FOXF1+HOXB9,FOXF1+ctrl,FOXO4+ctrl,GLB1L2+ctrl,HES7+ctrl,HK2+ctrl,HNF4A+ctrl,HOXA13+ctrl,HOXB9+ctrl,HOXC13+ctrl,IER5L+ctrl,IGDCC3+ctrl,IKZF3+ctrl,IRF1+ctrl,JUN+CEBPA,JUN+ctrl,KIAA1804+ctrl,KIF18B+ctrl,KLF1+BAK1,KLF1+CEBPA,KLF1+FOXA1,KLF1+MAP2K6,KLF1+TGFBR2,KLF1+ctrl,KMT2A+ctrl,LHX1+ELMSAN1,LHX1+ctrl,LYL1+ctrl,MAML2+ctrl,MAP2K3+ELMSAN1,MAP2K3+IKZF3,MAP2K3+MAP2K6,MAP2K3+SLC38A2,MAP2K3+ctrl,MAP2K6+ELMSAN1,MAP2K6+IKZF3,MAP2K6+ctrl,MAP4K3+ctrl,MAP4K5+ctrl,MAPK1+IKZF3,MAPK1+TGFBR2,MAPK1+ctrl,MEIS1+ctrl,MIDN+ctrl,NIT1+ctrl,OSR2+ctrl,PRDM1+ctrl,PRTG+ctrl,PTPN13+ctrl,PTPN9+ctrl,RREB1+ctrl,RUNX1T1+ctrl,S1PR2+ctrl,SAMD1+TGFBR2,SAMD1+UBASH3B,SAMD1+ctrl,SGK1+S1PR2,SGK1+TBX2,SGK1+TBX3,SGK1+ctrl,SLC38A2+ctrl,SLC4A1+ctrl,SLC6A9+ctrl,STIL+ctrl,TBX2+ctrl,TBX3+ctrl,TGFBR2+C19orf26,TGFBR2+IGDCC3,TGFBR2+PRTG,TGFBR2+ctrl,TMSB4X+BAK1,TMSB4X+ctrl,TP73+ctrl,TSC22D1+ctrl,UBASH3B+OSR2,UBASH3B+ZBTB25,UBASH3B+ctrl,ZBTB1+ctrl,ZBTB25+ctrl,ZC3HAV1+CEBPA,ZC3HAV1+ctrl,ZNF318+ctrl,ctrl
0.0027215476,0.00044531858,0.0011211897,0.0001776067,0.000209325,0.004651357,0.0041496414,0.0009100883,0.00047767977,0.0014927393,0.00085467706,0.0004926794,0.00034315395,0.00037769694,0.0004940022,0.00032562332,0.0010061398,0.0030049302,0.0014028561,0.00036232534,0.0009731264,0.00028079285,0.0015235648,0.00045710918,0.0013310154,0.00018962607,0.0010698134,0.0003186545,0.0024013086,0.0003358659,0.0014119311,0.0019344491,0.00040482674,0.0011249691,0.0006340389,0.00056550826,0.0017324495,0.0010321923,0.006531882,0.0007796406,0.00029111604,0.00030074705,0.00060577696,0.0028121204,0.0007282384,0.00077333715,0.00060774386,0.0005835947,0.00032509613,0.00058740255,0.00056834787,0.000272433,0.0003291657,0.0010515495,0.0012716044,0.0005523071,0.00082465855,0.00060650316,0.00074484217,0.0013549207,0.00043074848,0.00022299234,0.00023759465,0.0014519482,0.0006147682,0.0008979741,0.00017721676,0.00090763805,0.0016925687,0.0005756234,0.0015167544,0.00057471683,0.00046265608,0.0003359621,0.00044226449,0.00018114378,0.0005065444,0.0013761646,0.0016027571,0.00053986255,0.0014921172,0.0012073732,0.0010853865,0.00068881596,0.00040982096,0.00072389113,0.00031436543,0.00030125247,0.00055507297,0.000567924,0.00061071315,0.00063401664,0.0007356108,0.00018612672,0.00037890795,0.0003046588,0.0031889298,0.00024627126,0.00027174136,0.0012735005,0.00022359446,0.0005269037,0.00030351436,0.0036739314,0.0004084264,0.0002004864,0.00010250467
0.0027234848,0.0004356127,0.0010968505,0.00018392155,0.00020421046,0.004672454,0.004157221,0.00089330977,0.00049538846,0.0014914019,0.0008460879,0.00047997443,0.00033889682,0.00039235697,0.00048667323,0.00033722093,0.0010030614,0.0030111703,0.0014061424,0.0003679894,0.00095735193,0.00027049365,0.0014959365,0.0004447432,0.0013123855,0.00018521013,0.0010542952,0.0003102763,0.0024248124,0.00031909667,0.0013927324,0.0019070742,0.00039112262,0.0010979364,0.0006114619,0.0005451295,0.0017206867,0.001043065,0.006552612,0.0007653266,0.00028039262,0.00029058495,0.0006170846,0.0028339664,0.0007280791,0.0007915996,0.0006132379,0.0005947195,0.00031758918,0.00057343184,0.000554063,0.00026223675,0.0003415301,0.001092973,0.001264513,0.00058091554,0.00085753226,0.00063896057,0.00077567936,0.0013446735,0.00045536165,0.00021780332,0.00023081285,0.0014416323,0.0006117131,0.0008920114,0.00016926393,0.0009011544,0.0016869418,0.0005853658,0.001499021,0.0005577623,0.0004570839,0.0003275752,0.00043088294,0.00017970052,0.00049108756,0.0013640088,0.0015831387,0.0005359581,0.0014680856,0.0011815036,0.0010651757,0.0006682203,0.00041915616,0.00071374554,0.00031405396,0.00030329978,0.0005442284,0.00055785436,0.0005937464,0.0006175591,0.000720987,0.0001871347,0.00036860368,0.0003014288,0.0031894348,0.00024040419,0.00027895084,0.0012518709,0.0002117844,0.0005199704,0.00029534995,0.0036841908,0.00041292617,0.00020202565,0.00010475027
0.0027028548,0.0004379557,0.0011099532,0.00019688573,0.00021925784,0.0045717764,0.004075328,0.000891876,0.0004837303,0.0014543906,0.00084591913,0.00050103845,0.00034730232,0.00040385913,0.0004997756,0.00034839025,0.0010125698,0.0029479917,0.0013771652,0.00036053633,0.0009603314,0.0002833029,0.0015030893,0.0004505265,0.0012897159,0.00019991345,0.001062549,0.00032348942,0.002390356,0.00033812315,0.0014008995,0.0019090729,0.00039759983,0.00110696,0.0006242322,0.0005610237,0.0017065984,0.0010466923,0.0064443415,0.00077470386,0.00029132844,0.0003043426,0.00062207144,0.00275428,0.00072164595,0.00079161144,0.0006171452,0.0005979107,0.00033240652,0.00058501604,0.00056720263,0.00027778707,0.0003541905,0.0010933344,0.0012544498,0.00058652414,0.0008648378,0.0006434716,0.0007803803,0.0013341876,0.0004609386,0.0002349222,0.00024846583,0.0014303571,0.0006116302,0.00089105417,0.00018672123,0.0008967561,0.0016830543,0.00058153126,0.0014968101,0.0005715411,0.00046698787,0.000342469,0.00044333725,0.00019362231,0.0004995739,0.0013725288,0.0015843922,0.0005385607,0.0014619655,0.0011898235,0.0010718835,0.0006825943,0.00043065898,0.0007229655,0.00032003058,0.00030723566,0.00055397156,0.00057012186,0.0006063398,0.0006294215,0.000732732,0.00020289875,0.00038154508,0.00031186987,0.0031589672,0.00025425127,0.00028395897,0.0012636608,0.00022980229,0.00052628125,0.0003117177,0.0036141856,0.00042956785,0.0002122286,0.00011941584
0.002726043,0.00044434756,0.001110949,0.00019126004,0.00021694464,0.0046237395,0.0041126395,0.000895929,0.0004922598,0.0014686232,0.0008461648,0.0004976088,0.00034354435,0.00039223494,0.0004902046,0.00034437948,0.0010165554,0.0029770653,0.0013912118,0.00036255704,0.0009616558,0.00027808434,0.00150386,0.0004512072,0.0013117174,0.0001914924,0.0010564763,0.00031740486,0.0024010816,0.00033297297,0.0014020838,0.0019092362,0.00039403792,0.0011018554,0.0006259815,0.0005520333,0.0017218409,0.0010392226,0.0065034493,0.0007720158,0.00028932843,0.00030285044,0.0006235104,0.002796977,0.0007283715,0.00079204334,0.0006164531,0.0006009455,0.00032502395,0.00058737455,0.0005667718,0.00027042592,0.00034604495,0.0010880857,0.0012649477,0.00057861523,0.000857739,0.0006370494,0.00077389396,0.0013446606,0.0004528756,0.00022188386,0.00023707161,0.0014376584,0.00060577935,0.0008863715,0.00018147235,0.0008972749,0.0016815694,0.0005768145,0.0015120971,0.0005676051,0.00046521248,0.00033907866,0.0004377185,0.00018494843,0.00050127576,0.0013742113,0.0015955447,0.00054457324,0.0014718024,0.0011913179,0.0010668046,0.0006790457,0.00042371044,0.00071299856,0.00031905196,0.00030318587,0.00055137504,0.0005583817,0.0006061019,0.00062685064,0.00072933617,0.00019286647,0.00037846484,0.00031157472,0.0031692002,0.00024615912,0.00028089772,0.0012699175,0.0002244537,0.0005298797,0.000307164,0.003651288,0.00041800897,0.00020571264,0.00011224347
0.0027631402,0.0004556187,0.0011154796,0.00018133956,0.00020363415,0.0047165556,0.004193885,0.0009029062,0.00049370935,0.0015147624,0.00086810475,0.00048507669,0.00034564995,0.0003830789,0.00049504434,0.00033452944,0.0010135283,0.0030463487,0.0014249047,0.00036953628,0.0009887231,0.00028290026,0.0015374405,0.0004616554,0.0013511188,0.00019419657,0.00107824,0.0003193131,0.0024507944,0.0003233993,0.0014139148,0.0019478847,0.00040455896,0.0011226606,0.00062891276,0.00055684795,0.0017403198,0.0010435691,0.006599673,0.0007825145,0.0002868965,0.00029478862,0.0006104671,0.002866111,0.0007409303,0.0007887903,0.0006115103,0.0005880219,0.00032592003,0.00059502746,0.00056429586,0.00026064794,0.00033453695,0.0010928554,0.0012740897,0.00057629106,0.0008454921,0.0006316628,0.00077654724,0.0013579394,0.00044894865,0.0002155834,0.00023604091,0.0014688002,0.0006267935,0.0009094176,0.00017644053,0.00092227786,0.0017119019,0.000592898,0.0015205336,0.0005715092,0.00047332933,0.00033534993,0.0004331971,0.00017970966,0.00050084334,0.0013789912,0.0016055217,0.0005482704,0.0014917207,0.0012031443,0.0010707367,0.0006838479,0.00041179263,0.0007149771,0.00031443455,0.0003156907,0.0005547942,0.00055736117,0.00060727936,0.0006277185,0.000736116,0.0001861269,0.00037244832,0.00030400802,0.0032208827,0.0002438303,0.00028007443,0.0012693078,0.00021616086,0.0005317891,0.00030239605,0.0037144125,0.00040425803,0.00020241407,0.00010279406
0.0027451324,0.00043847712,0.0010755473,0.00019732941,0.00021516906,0.0045968643,0.0040951273,0.0008670328,0.00050220586,0.0014522561,0.0008294242,0.0004794323,0.00034664955,0.00039802107,0.00047361656,0.00035535387,0.0010353285,0.0029600712,0.0013971516,0.00036786005,0.00094794016,0.00027039173,0.0014773828,0.00043768028,0.0012940526,0.0001889509,0.0010312764,0.0003064791,0.00240335,0.00032192742,0.0013597636,0.0018859945,0.0003872575,0.001082268,0.0006034158,0.00053214305,0.0017116064,0.0010338916,0.0064775026,0.00075457845,0.00028423456,0.00029495163,0.00063285517,0.0027803874,0.0007417592,0.0008132973,0.000625952,0.0006160411,0.00032466516,0.00058009085,0.00055933313,0.00026254248,0.0003557032,0.0011193067,0.0012606839,0.0006014416,0.0008827625,0.0006614523,0.0008009681,0.0013404008,0.00047329735,0.0002219946,0.00023043629,0.0014381282,0.00061117986,0.0008903203,0.00018327752,0.00088788464,0.0016493512,0.0005924049,0.0014979573,0.0005522549,0.00046468657,0.00032154305,0.00042527352,0.00018749366,0.0004938696,0.0013505616,0.0015545288,0.0005301928,0.0014546318,0.0011646992,0.0010452262,0.00065271114,0.00043878722,0.0007039815,0.000314377,0.0002997213,0.00054274854,0.00054781174,0.0005889114,0.00061409565,0.00071657874,0.00019851842,0.00037213427,0.0003107342,0.0031394495,0.00024754403,0.0002857847,0.0012338398,0.00020958709,0.0005207055,0.00029121473,0.0036402568,0.00041989982,0.0001997391,0.000115795774
0.0027167825,0.000441932,0.0011407231,0.00017057867,0.00020177037,0.004738547,0.004222025,0.0009318614,0.00048014353,0.0015306429,0.0008728116,0.0004970347,0.00033821457,0.00037281754,0.0005079811,0.0003202303,0.0009833474,0.0030641118,0.0014019117,0.00036064492,0.0009795428,0.0002798611,0.0015382618,0.00045982865,0.00134092,0.0001899402,0.0010977656,0.00032333634,0.0024475555,0.00033081832,0.001443865,0.0019555227,0.0004039453,0.0011339904,0.00064060086,0.0005686757,0.0017393598,0.0010538166,0.006606776,0.0007840951,0.00028852717,0.00029590455,0.0005938894,0.0028764093,0.00071727065,0.00076306757,0.0006033118,0.00057128695,0.00031647942,0.0005830504,0.00055295636,0.0002681329,0.0003197559,0.0010485791,0.0012706534,0.00054346374,0.00081062294,0.0006005854,0.0007357556,0.001349408,0.0004204918,0.00021854603,0.00024037283,0.0014526622,0.0006089378,0.0008966526,0.00016872348,0.0009121798,0.0017283558,0.00056483905,0.001523938,0.00057684706,0.00046244185,0.00034436592,0.00045161517,0.00017538347,0.00050686375,0.0013956031,0.0016367406,0.00055942737,0.0015113731,0.0012328213,0.0011075907,0.0007059644,0.00039656417,0.000710437,0.0003155071,0.00031085746,0.00056412176,0.0005791869,0.00061192235,0.00063045794,0.00073810905,0.00018233796,0.00037271585,0.00030209107,0.0032410962,0.00024279008,0.00026296533,0.0012970683,0.00022640108,0.00052984944,0.0003088613,0.0037323055,0.00039998753,0.00019969358,9.4969e-05
0.0027703221,0.00046015615,0.0011566661,0.00015990419,0.00020048587,0.0047899806,0.0042704563,0.00094332057,0.00047743472,0.0015590017,0.0008978949,0.0004903511,0.0003352171,0.00035555282,0.00051249773,0.00030248638,0.0009902332,0.0031062074,0.001437774,0.00036949164,0.0010086988,0.00028489556,0.001572036,0.00047563,0.0013809939,0.00018925678,0.0011121468,0.00032908138,0.0024984041,0.0003344213,0.0014640765,0.002000708,0.00042300194,0.0011682011,0.0006573107,0.00057639123,0.0017763848,0.0010391119,0.0066729984,0.00080311723,0.00029205452,0.00029923394,0.00058441673,0.0029116909,0.00073128054,0.00075036834,0.0005946354,0.00056127284,0.000319342,0.00059054635,0.0005707454,0.00026885216,0.00030808858,0.0010229081,0.001289661,0.00052743143,0.00078887487,0.0005816122,0.0007140853,0.001372559,0.0004076775,0.0002132278,0.00023772886,0.0014851505,0.0006177121,0.00091026776,0.00017077372,0.0009453346,0.0017419958,0.0005813708,0.001549568,0.0005822913,0.00046750007,0.00034417005,0.000451798,0.00017217526,0.00050272536,0.0014078357,0.0016562241,0.00057205703,0.0015248102,0.0012401338,0.0011211098,0.0007153978,0.0003840959,0.0007206874,0.000321737,0.00031604682,0.00056145707,0.0005808376,0.00062331295,0.00063860824,0.0007496899,0.00016919994,0.00037143,0.00029975033,0.0032922607,0.00024599343,0.00026617452,0.0013066754,0.00022637918,0.0005354209,0.0003051706,0.003776091,0.0003870158,0.00019747064,8.735977e-05
0.0026851958,0.00043322588,0.0011104636,0.00019187255,0.00021299916,0.0046371273,0.0041284845,0.00090402464,0.00048981456,0.0014901131,0.0008514811,0.0004943719,0.00034202472,0.00039440888,0.0004990683,0.00034298142,0.0009973086,0.0029941201,0.0013961997,0.00036986705,0.0009598322,0.00028112013,0.0015008138,0.0004495498,0.0013104172,0.00019690131,0.0010704639,0.00031975465,0.002406207,0.0003363523,0.0014120175,0.0019062412,0.0003960917,0.0011077991,0.0006245552,0.0005567513,0.0017100046,0.0010387509,0.0065194424,0.0007727628,0.00029252245,0.00030198516,0.00061545376,0.0028089841,0.0007188592,0.0007862421,0.00060985226,0.000592749,0.00032822386,0.00058387214,0.00056355173,0.00027394827,0.0003453864,0.0010824945,0.0012589799,0.00057552254,0.00085154147,0.0006330362,0.0007674019,0.001337812,0.00045175184,0.00022813982,0.00024385696,0.0014352498,0.0006160199,0.0008976656,0.00017944394,0.00089745014,0.0016949639,0.00057729526,0.0015030421,0.0005665965,0.00046219912,0.00033858293,0.00044563576,0.00019078997,0.00050154,0.0013671878,0.0015885162,0.0005420385,0.0014705511,0.0011911152,0.001070559,0.0006821575,0.00042226916,0.00072106096,0.00032193636,0.000309258,0.00055304624,0.000566902,0.0006009931,0.0006192734,0.0007276645,0.00019655054,0.00038856233,0.00031908395,0.0031649217,0.00025327495,0.0002789307,0.0012633317,0.00022873256,0.0005239688,0.00030874825,0.0036628204,0.00042344286,0.0002069343,0.00011382015
0.0027032248,0.00043129618,0.0010819569,0.00018363874,0.00020588785,0.0046701324,0.0041650063,0.00089843315,0.00049635046,0.0014989454,0.00084319466,0.00047463167,0.00033952712,0.00039111264,0.00048614707,0.00033589278,0.0009969469,0.0030226335,0.0014225745,0.00037481394,0.0009581841,0.0002712655,0.0014939387,0.00044512682,0.0013154702,0.00018789942,0.0010422348,0.00031004904,0.0024216461,0.00033070176,0.001389744,0.0019046577,0.00039740873,0.0010964816,0.0006083913,0.0005359378,0.0016943682,0.0010360247,0.0065561477,0.0007640347,0.00028694537,0.00029508,0.0006161208,0.002830258,0.00072991446,0.0007891484,0.00060816674,0.0005938937,0.00032429257,0.0005780301,0.0005627286,0.00026421927,0.0003422343,0.0010829124,0.0012431022,0.0005780898,0.0008563085,0.0006347618,0.0007693421,0.0013240051,0.00045286267,0.0002187015,0.00023178985,0.0014251044,0.00061464985,0.0008987949,0.0001755153,0.0008987034,0.0016904597,0.00059479306,0.0014835232,0.0005462099,0.0004587606,0.0003235756,0.00042966966,0.00018416726,0.00048920093,0.0013574045,0.0015647699,0.00052744424,0.0014559783,0.0011732634,0.0010610949,0.0006636931,0.00041924877,0.00071131194,0.00031282628,0.00030093922,0.0005406241,0.0005576246,0.0005886587,0.00060438126,0.0007076443,0.00018567058,0.00037167195,0.00030518774,0.0031572948,0.00024041194,0.00028184237,0.0012306153,0.00021048408,0.0005117331,0.0002871236,0.0036941362,0.00041760624,0.00019987,0.00010817737
0.0027311475,0.0004447215,0.0011276234,0.00018691696,0.00021265894,0.0046451003,0.004140383,0.00090992916,0.00048693767,0.0014860273,0.0008624706,0.00049775647,0.00034463737,0.00039001676,0.0005060633,0.00033647005,0.0010091929,0.0030017225,0.0013888784,0.00036353787,0.00096827635,0.00028169437,0.0015139423,0.00045639722,0.0013284576,0.0001964448,0.0010780087,0.00032338366,0.0024293023,0.00033697626,0.0014178234,0.0019278749,0.00040201185,0.0011205983,0.0006337515,0.00056732877,0.0017340373,0.0010396325,0.0065173274,0.000783263,0.00029193677,0.0003050963,0.00061477046,0.0028077788,0.0007249428,0.000786929,0.000615548,0.0005939724,0.00032760462,0.0005864044,0.00056674675,0.00027479825,0.00033807906,0.0010781199,0.0012758868,0.0005673629,0.0008417081,0.0006255439,0.00076417875,0.0013562378,0.000446497,0.00022319767,0.00024570702,0.0014526627,0.00061821775,0.00090077927,0.00017888547,0.00090711954,0.0017033726,0.0005751574,0.001516338,0.00057611254,0.000464134,0.00034498874,0.00044820926,0.00018525694,0.0005055632,0.0013864412,0.0016145129,0.0005475166,0.0014892382,0.0012065376,0.0010862447,0.00069224293,0.00041671796,0.0007290401,0.00032180766,0.00031029675,0.0005600703,0.00057397457,0.00061201147,0.00062915427,0.0007391971,0.0001931741,0.00038275533,0.0003117572,0.0031984106,0.0002506458,0.00027529933,0.0012815343,0.00022997774,0.00053358823,0.0003112437,0.003662475,0.00041572907,0.0002101074,0.00010938973
0.0027550976,0.00045723704,0.0011194176,0.00017513258,0.00020693672,0.0047017722,0.0041996036,0.000923084,0.00047662755,0.0015134622,0.0008694439,0.0004921906,0.00033846448,0.00037754112,0.00050139887,0.0003226195,0.0010092537,0.003040965,0.0014188222,0.00037081778,0.00097200973,0.00027517154,0.0015170164,0.00045429147,0.001338895,0.00019108891,0.0010783848,0.0003229305,0.0024514978,0.0003369,0.0014219942,0.0019484046,0.00041191737,0.0011314235,0.0006326516,0.0005622896,0.0017247603,0.0010386909,0.006572188,0.0007816307,0.00029562318,0.00030178332,0.00059270504,0.0028466152,0.0007158968,0.00076245115,0.00059541693,0.0005720832,0.00032653412,0.0005841931,0.00056937046,0.00027320234,0.0003310413,0.0010508869,0.0012546012,0.00055312575,0.00082665647,0.0006096088,0.000742512,0.0013419765,0.00043195294,0.00022082776,0.00024094514,0.0014501568,0.0006194227,0.0009077457,0.00017652295,0.0009205947,0.001696915,0.0005846024,0.0015179245,0.00057124655,0.00046217817,0.00033959065,0.0004466612,0.00018329563,0.0005000907,0.0013826721,0.0016093175,0.0005510989,0.001485707,0.0012067605,0.0010818108,0.0006916387,0.00041528145,0.000722794,0.00031775827,0.00030734634,0.0005593446,0.00056540803,0.000613184,0.0006252042,0.00073747727,0.00018651511,0.00038009914,0.00030929464,0.0031851758,0.00024984323,0.00027425264,0.0012689879,0.0002236936,0.0005222755,0.00030257518,0.0037146348,0.00040456216,0.00020107413,0.00010225279
0.0027463106,0.0004515489,0.0011108124,0.00017725799,0.00020417497,0.00472506,0.004213327,0.00092341925,0.00048969226,0.0015309806,0.00086767843,0.00048404845,0.0003409709,0.00037484753,0.00050319906,0.00032549474,0.0010097591,0.0030616282,0.0014410059,0.0003827656,0.0009768824,0.00027738648,0.0015205293,0.00045954555,0.0013390763,0.00019242024,0.0010736051,0.00032056967,0.0024594094,0.00033332393,0.0014178505,0.0019474411,0.0004136829,0.001127974,0.0006335776,0.000552502,0.0017282654,0.0010337521,0.0066133155,0.00078300387,0.0002962879,0.00029889896,0.00059890794,0.0028716135,0.0007242317,0.0007676007,0.00060231175,0.00057824916,0.0003261118,0.00059663766,0.000572844,0.00026597898,0.00032818437,0.0010570827,0.0012594626,0.00055390573,0.0008287084,0.0006109861,0.0007484405,0.0013457891,0.00043310353,0.0002193205,0.00023573491,0.0014594094,0.00062472053,0.0009211554,0.00017686754,0.000926016,0.001707013,0.0005925724,0.001520307,0.0005603868,0.00046250958,0.00033395883,0.00043995798,0.0001823011,0.0004989883,0.0013724634,0.001600311,0.0005485044,0.0014865608,0.0012009497,0.0010767218,0.0006881989,0.00041113436,0.0007157453,0.0003182716,0.00030542834,0.0005546129,0.00056065555,0.0005999559,0.0006177059,0.0007238083,0.00018318316,0.00037846324,0.0003100794,0.003193448,0.00024618095,0.00027745083,0.0012628457,0.00022119355,0.0005321369,0.00029821982,0.0037335688,0.00040356658,0.00019838824,0.00010255594
0.0026592277,0.00042762962,0.0010966433,0.00019302954,0.00021540311,0.004596512,0.004100102,0.00090559304,0.0004911607,0.001467953,0.00083460147,0.00050401763,0.00034331955,0.0004067339,0.000494585,0.00035074135,0.0009998898,0.0029653076,0.0013841355,0.0003708669,0.0009355202,0.00027539994,0.0014726431,0.00043921743,0.0012862706,0.00019502963,0.0010495033,0.00031994484,0.0023768467,0.0003460585,0.001400502,0.0018807951,0.00039320317,0.0010871369,0.00061574136,0.00055418635,0.001691521,0.001039637,0.0064534135,0.0007629677,0.00029310418,0.00030651173,0.00062402367,0.00277287,0.0007084303,0.00079306395,0.00061485573,0.0006022264,0.0003332273,0.0005728626,0.00056016044,0.0002825528,0.00035645868,0.0010813405,0.0012481014,0.0005816573,0.0008635953,0.0006420623,0.00077213533,0.0013256733,0.00045728942,0.00023649032,0.00024766082,0.0014116293,0.0006064035,0.0008900828,0.000183541,0.0008734861,0.0016813973,0.00057624234,0.0014875457,0.0005621226,0.00045461673,0.0003451944,0.0004422031,0.00019597301,0.0004929253,0.0013735574,0.0015763514,0.0005324146,0.001439046,0.0011792554,0.0010546102,0.00067360664,0.000432415,0.0007244557,0.00032365022,0.00030140294,0.0005541388,0.00055966026,0.0005939704,0.00061503076,0.000719074,0.00020467394,0.00038123818,0.00031336196,0.003119269,0.00025757143,0.00028189996,0.0012580608,0.00023266155,0.0005194424,0.0003123086,0.003636831,0.00043421544,0.0002134907,0.000121847435
0.0027500265,0.0004524374,0.0011095149,0.00018648358,0.00021515797,0.004656093,0.0041460926,0.0008973705,0.0004882264,0.0014852503,0.0008599525,0.000487329,0.00033824082,0.00038279855,0.0004944017,0.00033304593,0.0010209917,0.0030041207,0.00141307,0.00037070937,0.0009690522,0.00027947858,0.0015125864,0.00045519957,0.0013319645,0.00019237693,0.0010650848,0.00031772465,0.0024232464,0.0003303266,0.001400342,0.0019323968,0.00040685196,0.0011180575,0.0006295623,0.0005512752,0.0017252258,0.0010421202,0.006536711,0.00077642966,0.00029176456,0.00029999777,0.00060935447,0.002818122,0.0007336325,0.00078501104,0.000611566,0.00059149653,0.00032988517,0.00058745116,0.00057114,0.00026842428,0.00033702087,0.0010764046,0.0012637001,0.0005722159,0.0008423095,0.00062846416,0.000765936,0.0013518648,0.00044867367,0.00022316838,0.00023848042,0.0014497255,0.00062133087,0.0009086353,0.00018131059,0.00091353717,0.0016888588,0.00059466047,0.0015167509,0.00056362624,0.00046765155,0.00033059108,0.00043762077,0.00018583196,0.0005011526,0.0013694693,0.0015871926,0.00054397405,0.0014848469,0.0011963752,0.0010733083,0.00068298366,0.0004177855,0.0007107306,0.00031309883,0.00030664957,0.00055230805,0.0005594617,0.00060865463,0.0006210772,0.00072613545,0.00018893975,0.0003747464,0.00030929918,0.0031929484,0.00025080828,0.00028182345,0.0012576481,0.00021680273,0.0005260039,0.0002980495,0.003669825,0.00040663715,0.00019969013,0.00010786812
0.0026917632,0.00043664267,0.0010960543,0.00020206178,0.00021910595,0.0045831725,0.0040788874,0.00088305306,0.00048616048,0.0014544739,0.00083420094,0.000494555,0.00034773094,0.00040601165,0.00049770554,0.00035259523,0.0010131946,0.0029497717,0.0013871365,0.00036700664,0.00095272635,0.0002819753,0.0014924734,0.00044703612,0.0013041263,0.00020062039,0.0010528405,0.0003230064,0.0023762656,0.00033876265,0.0013956366,0.0018928096,0.00039579978,0.0010929856,0.00061885983,0.00055330776,0.0016933723,0.0010487043,0.0064654965,0.0007670851,0.00029008224,0.0003090278,0.00062217464,0.0027611342,0.0007250467,0.0007929487,0.00061967206,0.000601961,0.0003326522,0.00058104075,0.00056704594,0.0002797408,0.0003585117,0.0010903521,0.0012439201,0.00058779796,0.00087181537,0.00064886245,0.00078101264,0.0013264884,0.0004656956,0.00023256872,0.00024550423,0.0014170846,0.0006192393,0.00089646666,0.00018662613,0.00088961335,0.0016699495,0.0005840266,0.0014828204,0.00056413346,0.0004683068,0.00033606504,0.0004389864,0.00019843625,0.0004954898,0.0013635654,0.0015651498,0.0005296697,0.0014516113,0.001181032,0.0010505904,0.00067011267,0.00043941074,0.000730298,0.00032256782,0.0003054986,0.0005524339,0.00055652944,0.00060053763,0.0006210768,0.0007226181,0.00020637209,0.00038550142,0.0003149267,0.0031362781,0.00025393232,0.00028574993,0.0012481494,0.00022563107,0.000518134,0.0003070493,0.0036233438,0.0004374499,0.00021173747,0.00012319579
0.0027307938,0.00044701778,0.0011265717,0.00018589759,0.00021599159,0.004649476,0.0041411845,0.0009035552,0.00048060538,0.0014840097,0.0008620986,0.0004950223,0.0003439332,0.00038847688,0.00050023413,0.00033383406,0.0010124731,0.0030012669,0.0013942422,0.0003611155,0.0009780145,0.00028483834,0.001527279,0.00046097094,0.0013381673,0.00019661679,0.0010784128,0.0003182627,0.0024285987,0.0003320607,0.0014159811,0.0019400629,0.00040486586,0.0011269996,0.00063568365,0.00056287047,0.0017382645,0.0010490228,0.006522474,0.0007832064,0.0002877581,0.0002995181,0.0006082043,0.0028123716,0.0007302014,0.000781396,0.0006092164,0.00058601634,0.00032470713,0.00058914826,0.0005689714,0.0002707079,0.00033944342,0.001072114,0.0012722084,0.00057014014,0.0008418071,0.00062465185,0.00076189043,0.0013575415,0.0004462316,0.00022454833,0.0002440287,0.0014582791,0.00061692786,0.0008988918,0.00018277408,0.0009131112,0.0017038636,0.00057981693,0.0015247178,0.0005729537,0.00047114998,0.00034204943,0.0004462285,0.00018431312,0.00051018153,0.0013808518,0.0016055796,0.0005500342,0.0014963419,0.001211983,0.001086662,0.00069385965,0.00041752076,0.0007230492,0.00031333815,0.00031223177,0.0005606033,0.00056899845,0.000614313,0.0006323023,0.00073866517,0.0001915009,0.00037795358,0.00031105973,0.0032061765,0.0002481423,0.00027660388,0.0012788814,0.00022575504,0.0005350181,0.00030500998,0.0036704163,0.00041304395,0.00020337495,0.00010816307
