AHR+FEV,AHR+ctrl,ATL1+ctrl,BAK1+ctrl,C19orf26+ctrl,CEBPA+ctrl,CEBPE+CEBPA,CEBPE+CNN1,CEBPE+KLF1,CEBPE+ctrl,CITED1+ctrl,CNN1+ctrl,CNNM4+ctrl,CSRNP1+ctrl,DLX2+ctrl,ELMSAN1+ctrl,FEV+ctrl,FOSB+CEBPE,FOSB+OSR2,FOSB+ctrl,FOXA1+FOXF1,FOXA1+ctrl,FOXA3+FOXA1,FOXA3+ctrl,FOXF1+HOXB9,FOXF1+ctrl,FOXO4+ctrl,GLB1L2+ctrl,HES7+ctrl,HK2+ctrl,HNF4A+ctrl,HOXA13+ctrl,HOXB9+ctrl,HOXC13+ctrl,IER5L+ctrl,IGDCC3+ctrl,IKZF3+ctrl,IRF1+ctrl,JUN+CEBPA,JUN+ctrl,KIAA1804+ctrl,KIF18B+ctrl,KLF1+BAK1,KLF1+CEBPA,KLF1+FOXA1,KLF1+MAP2K6,KLF1+TGFBR2,KLF1+ctrl,KMT2A+ctrl,LHX1+ELMSAN1,LHX1+ctrl,LYL1+ctrl,MAML2+ctrl,MAP2K3+ELMSAN1,MAP2K3+IKZF3,MAP2K3+MAP2K6,MAP2K3+SLC38A2,MAP2K3+ctrl,MAP2K6+ELMSAN1,MAP2K6+IKZF3,MAP2K6+ctrl,MAP4K3+ctrl,MAP4K5+ctrl,MAPK1+IKZF3,MAPK1+TGFBR2,MAPK1+ctrl,MEIS1+ctrl,MIDN+ctrl,NIT1+ctrl,OSR2+ctrl,PRDM1+ctrl,PRTG+ctrl,PTPN13+ctrl,PTPN9+ctrl,RREB1+ctrl,RUNX1T1+ctrl,S1PR2+ctrl,SAMD1+TGFBR2,SAMD1+UBASH3B,SAMD1+ctrl,SGK1+S1PR2,SGK1+TBX2,SGK1+TBX3,SGK1+ctrl,SLC38A2+ctrl,SLC4A1+ctrl,SLC6A9+ctrl,STIL+ctrl,TBX2+ctrl,TBX3+ctrl,TGFBR2+C19orf26,TGFBR2+IGDCC3,TGFBR2+PRTG,TGFBR2+ctrl,TMSB4X+BAK1,TMSB4X+ctrl,TP73+ctrl,TSC22D1+ctrl,UBASH3B+OSR2,UBASH3B+ZBTB25,UBASH3B+ctrl,ZBTB1+ctrl,ZBTB25+ctrl,ZC3HAV1+CEBPA,ZC3HAV1+ctrl,ZNF318+ctrl,ctrl
0.0072148927,0.0015968732,0.0026960378,0.000318654,0.0007669905,0.006301247,0.0066726743,0.003003921,0.002137183,0.0021822373,0.0026937334,0.0015308972,0.0013866904,0.00090274634,0.001717792,0.0007126102,0.0035062775,0.0049763927,0.0028184264,0.0010270545,0.0035274343,0.0011270968,0.004577443,0.0015320128,0.004051703,0.00064192334,0.0033466008,0.0012678172,0.0084535815,0.0013610491,0.004387165,0.0044469084,0.0016706459,0.003209166,0.0030999603,0.0015787518,0.003412579,0.004584276,0.01317423,0.0033286733,0.0014031846,0.0013470608,0.0017995003,0.004734001,0.002845277,0.0019851953,0.0017552917,0.0013287789,0.0015275755,0.0025074945,0.0023555155,0.0010555036,0.0007074017,0.0029196774,0.0028862178,0.0011522546,0.0016115973,0.0010482193,0.0017626073,0.0028751062,0.00071941456,0.00090555364,0.00092991476,0.0042336015,0.0023878382,0.002788098,0.00069440884,0.0029076946,0.006156092,0.0015436931,0.0043975883,0.001843124,0.0020692672,0.001267667,0.0016790488,0.00046464943,0.0018229603,0.005330785,0.0034632608,0.0017510557,0.0037903453,0.0034253486,0.0033196104,0.0020978884,0.0009899328,0.0028663687,0.0014396275,0.0015659708,0.0020875575,0.0023439145,0.0021324353,0.002070039,0.0024290693,0.00047951657,0.0014426094,0.0011805193,0.0065236306,0.0010372212,0.00090099865,0.003452563,0.0006988467,0.001755834,0.001040617,0.0072878473,0.0011250452,0.0007629894,7.55276e-05
0.007265462,0.001610034,0.0027217774,0.00031091244,0.0007613854,0.006302429,0.0061220084,0.002921507,0.0020544762,0.0023157771,0.002714165,0.001544799,0.0013962444,0.0008823414,0.0016832533,0.0007046655,0.0035124726,0.005242466,0.0029750867,0.0010533195,0.0034529578,0.0010999292,0.004485492,0.001559039,0.0039605247,0.0006347444,0.0033038815,0.0012736628,0.008481765,0.0013575526,0.004425013,0.0044700974,0.0016161924,0.0032040984,0.0031492119,0.001621386,0.0035373832,0.0046127057,0.013352275,0.0032577685,0.0014124624,0.0013501643,0.0017973691,0.004912297,0.0028460335,0.001969841,0.0017630097,0.00133958,0.0015165035,0.0024693224,0.0023002084,0.0010555367,0.0006954326,0.002906119,0.0029107437,0.001161936,0.0016205923,0.0010545526,0.0017616691,0.0028877328,0.00071554736,0.0008779476,0.0009052188,0.004177544,0.0024396183,0.0028221896,0.00068782934,0.0028699054,0.0061281365,0.0015358062,0.004426666,0.0019033711,0.0020750815,0.0012773256,0.0016911547,0.0004451643,0.0018352077,0.0052477294,0.0035010683,0.0017402556,0.0037766972,0.0033865254,0.0032328246,0.0021801805,0.0009782529,0.0028297072,0.0014630398,0.0015249555,0.0020782538,0.0021132524,0.0021241168,0.002021563,0.0023885206,0.00048186563,0.0014561628,0.0011712909,0.0065716496,0.001041462,0.00092196994,0.0034573767,0.0007169706,0.0017843803,0.001035946,0.0072613587,0.0010963293,0.0007421447,7.019037e-05
0.0071984185,0.00159664,0.0027033861,0.00031297008,0.00076002657,0.0062985728,0.006679508,0.0029760506,0.0021298106,0.0021815014,0.0026850647,0.0015332957,0.0013918114,0.0008851093,0.0016892138,0.0007084007,0.0035076498,0.0049553383,0.0028502017,0.0010148883,0.0034868727,0.001109511,0.0045344112,0.0015299484,0.0039952192,0.0006341588,0.0033358892,0.0012673402,0.008438706,0.001356113,0.0043906732,0.004439538,0.0016309356,0.0032000488,0.0030727892,0.0015975268,0.003447242,0.004599256,0.013200876,0.0032923238,0.0013984946,0.0013480979,0.0017930961,0.0047674207,0.0028412596,0.001965484,0.0017492184,0.0013386088,0.0015151957,0.0024814894,0.002311809,0.0010543498,0.0006975012,0.0029080422,0.0028703131,0.0011596386,0.0016201218,0.0010473108,0.0017673695,0.0028602455,0.0007137736,0.00088451296,0.0009111436,0.0042257304,0.0023837248,0.0027878545,0.00068966823,0.0028835821,0.0061363075,0.0015306631,0.0044092406,0.0018622888,0.0020696847,0.0012689212,0.0016829405,0.00044910613,0.0018307276,0.0053102276,0.0034681938,0.0017437743,0.0037778616,0.0033919127,0.0033043635,0.0021227105,0.0009815149,0.0028438866,0.001454733,0.0015282874,0.0020798028,0.0022361563,0.0021111441,0.002052812,0.002421738,0.00048302452,0.0014449825,0.0011750223,0.0065281764,0.0010375782,0.00090434717,0.0034074849,0.0007060595,0.0017683791,0.0010323365,0.007310346,0.001103993,0.0007512545,8.043664e-05
0.0071795722,0.0016111641,0.0026977346,0.00031749162,0.0007633722,0.006533726,0.007994296,0.003108043,0.0021543584,0.0022162136,0.0027466507,0.0015260449,0.001392987,0.00088428485,0.0017746345,0.0007039062,0.0035004562,0.0047413837,0.0028068998,0.0010387491,0.0036251731,0.0011582256,0.00467415,0.0015763161,0.004183634,0.0006543409,0.0033899278,0.0012818786,0.008548273,0.0013705009,0.0044204546,0.004499452,0.0017369748,0.0033002228,0.003009991,0.0015962985,0.003371849,0.004606423,0.013541881,0.0034233576,0.0013786957,0.001360979,0.0017582279,0.0047402796,0.0028391923,0.0019378073,0.0017249496,0.0013113624,0.0015205517,0.0025410398,0.0024112978,0.0010665612,0.00069843745,0.0028645294,0.0028132624,0.0011605337,0.0015952683,0.0010325178,0.0017472247,0.002839992,0.00070521765,0.0008997951,0.00093139615,0.0042626257,0.0023902482,0.002774162,0.0007067436,0.0030145375,0.006237364,0.001562223,0.0044164476,0.0018308483,0.0020861893,0.0012752565,0.0016861266,0.00046546018,0.0018191625,0.0053555397,0.0034577653,0.0017817467,0.0038019607,0.003430484,0.0033837787,0.0021346114,0.0009887385,0.0028828625,0.0014581245,0.0016107946,0.002102777,0.0024720596,0.0021238883,0.0020602397,0.0024226608,0.0004895843,0.0014502212,0.0011819388,0.006510164,0.0010432886,0.0009083492,0.0033940442,0.0007118525,0.0017469655,0.0010358476,0.007645184,0.0011121711,0.00076592877,9.7088945e-05
0.007125813,0.0016201416,0.0026923618,0.00031558215,0.0007652884,0.0065149823,0.0076110503,0.0030698166,0.002216391,0.00223759,0.0027279046,0.0015191688,0.0013859771,0.0008945395,0.0017686329,0.00071230985,0.0035178002,0.004758107,0.0028211253,0.0010595262,0.0035518832,0.0011529247,0.004602276,0.00156086,0.004084218,0.0006525865,0.003362475,0.0012736121,0.008511617,0.0013585705,0.004390974,0.0044491556,0.0017337728,0.003253232,0.0030679815,0.0015612748,0.0033379798,0.0045773443,0.013391676,0.0033926002,0.0013900748,0.0013455397,0.0017715319,0.0047196243,0.0028477903,0.0019526371,0.0017178182,0.0013211799,0.0015191172,0.002540187,0.002426923,0.0010517767,0.00070566114,0.0029088962,0.002830168,0.0011596166,0.0016114987,0.0010516946,0.001769674,0.002823872,0.00072016765,0.0008987242,0.00092109427,0.0042793658,0.0023868144,0.0027866855,0.0007097683,0.0029790537,0.006215809,0.0015560043,0.004413641,0.0017990876,0.0020880592,0.0012613778,0.0016905189,0.0004647311,0.001818067,0.005373833,0.003434686,0.0017813834,0.0037882386,0.0034057202,0.0034112493,0.00208729,0.0009893092,0.002872928,0.0014354386,0.0016461211,0.0020817297,0.0024726673,0.0020782675,0.002092285,0.0024523013,0.00047966227,0.0014391145,0.0011880603,0.00648278,0.0010388009,0.0009245884,0.0033470923,0.000688748,0.0017414393,0.0010364786,0.007543792,0.0011179387,0.0007652704,8.761676e-05
0.0072210184,0.0016116987,0.002707595,0.00031397794,0.00076143997,0.0062784706,0.006914027,0.0029664151,0.00206395,0.0021434594,0.0026952575,0.0015249589,0.0014059534,0.0008716619,0.0016929285,0.00069509225,0.0034854459,0.0048921537,0.0028161497,0.001007897,0.0035047971,0.0011077214,0.004557127,0.0015564695,0.004028193,0.0006450226,0.0033401719,0.0012855381,0.008448055,0.0013648317,0.0044133873,0.004470359,0.0016215135,0.0032157842,0.0030870219,0.0016160225,0.0034110323,0.0046302266,0.0131812235,0.0032747914,0.001406942,0.0013617096,0.0017688281,0.0047157644,0.0028365252,0.001940875,0.001730888,0.0012946582,0.0015206493,0.0024822121,0.002303894,0.001067548,0.00068770227,0.0028778235,0.0028098857,0.0011584878,0.0016117409,0.0010337181,0.0017537433,0.0028065478,0.000706777,0.00088204286,0.00090938114,0.0041892515,0.002399399,0.002776997,0.0006939579,0.0028785584,0.006136478,0.001528217,0.0043773483,0.0018844976,0.0020851812,0.0012846595,0.0016886566,0.00045075483,0.0018211852,0.0052794507,0.0034717666,0.0017425576,0.0037693111,0.0034034,0.0032840157,0.0021834804,0.0009783361,0.002850315,0.0014808573,0.0015140811,0.0020859928,0.0021287622,0.0021358924,0.0020208333,0.0023850487,0.00048887177,0.0014547332,0.0011735047,0.0065427404,0.0010520931,0.0008956383,0.0034268443,0.00072606,0.0017673341,0.0010357741,0.0073125367,0.0010890358,0.00074236013,7.501434e-05
0.0071870307,0.001593459,0.0026788735,0.00031310393,0.00076052925,0.006293639,0.006698487,0.0029783351,0.0021402002,0.0021927801,0.0026833902,0.0015156589,0.0013859295,0.0008982377,0.0017050409,0.00070670375,0.0034979596,0.004915315,0.0028511279,0.0010346309,0.0034866072,0.0011109874,0.0045287204,0.0015243021,0.0040061027,0.0006323827,0.0033289513,0.0012590559,0.008443901,0.0013494985,0.004367466,0.0044187424,0.0016572454,0.003185272,0.0029684894,0.0015640365,0.003382894,0.0045765047,0.013177916,0.0033044976,0.0013687903,0.0013367924,0.0017701841,0.00475338,0.0028291342,0.0019576896,0.0017244031,0.0013110425,0.0015102676,0.0024786198,0.0023410253,0.0010415281,0.00070334115,0.0029107728,0.0028327105,0.0011574773,0.0016238366,0.0010512121,0.0017591435,0.002823657,0.00072295277,0.00088601216,0.00090469676,0.0042069037,0.002379139,0.0027957007,0.0006826095,0.0028979806,0.006145473,0.0015419988,0.004383087,0.0018131343,0.002060704,0.001258718,0.0016742295,0.0004564276,0.0018108828,0.0052979155,0.003452241,0.001745382,0.0037655325,0.003386748,0.0033098296,0.0020840585,0.000985527,0.0028518296,0.001437015,0.0015584212,0.0020668888,0.0023220303,0.0020944811,0.0020475371,0.002405411,0.00047468187,0.0014344004,0.0011763,0.006500954,0.0010315038,0.0009088557,0.0033870984,0.00068932574,0.0017381918,0.0010286245,0.0073088026,0.0011166139,0.00074977183,0.00010721283
0.00712496,0.0016041942,0.0026765333,0.0003207858,0.0007633809,0.006636653,0.00878455,0.0031548084,0.0021991867,0.00218474,0.002742302,0.0015154151,0.0013942668,0.0008837235,0.0017699865,0.0007044961,0.0034801972,0.004714338,0.0028138508,0.0010301144,0.0036483442,0.0011550229,0.004704472,0.001569965,0.004231694,0.0006557376,0.0033808881,0.0012838219,0.008591281,0.0013720552,0.0044184304,0.004517017,0.0017262999,0.0033006663,0.0031303235,0.0015877667,0.0032823791,0.0046148933,0.013855989,0.0034151473,0.0014055991,0.0013650323,0.0017477133,0.004745875,0.0028231016,0.0019270697,0.0016998064,0.001300799,0.0015206286,0.0025704612,0.0023958355,0.0010766101,0.0006997362,0.0028784631,0.002759559,0.0011636321,0.0015982963,0.0010316172,0.0017495456,0.0027720076,0.00070480903,0.0009004814,0.00093193573,0.0042871484,0.0024116258,0.002777853,0.00070729665,0.0029939427,0.006238657,0.0015740527,0.0043688747,0.0018133988,0.0020848212,0.0012795818,0.0016802576,0.00046713577,0.0018077303,0.0053749243,0.003422298,0.0017629977,0.0037916088,0.0034278182,0.0034354008,0.0021306938,0.0009917925,0.0028866592,0.0014641857,0.0015916484,0.0021026784,0.0024158317,0.0020871954,0.0020768354,0.0024314637,0.00049233175,0.0014471667,0.0011836024,0.006516753,0.0010477685,0.00091761333,0.0033354142,0.0007139785,0.0017333621,0.0010283353,0.00786467,0.001112269,0.00076578546,7.52922e-05
0.00726238,0.0016128524,0.0027084919,0.0003234753,0.0007704255,0.0062218057,0.0071205054,0.0029913313,0.0020855935,0.0020941647,0.0027443562,0.0015332728,0.0014024151,0.0009000558,0.0017723667,0.0007105288,0.003498196,0.004724137,0.0027091631,0.0010304656,0.003579351,0.0011657198,0.0046210983,0.0015901403,0.0041296314,0.0006667694,0.003403047,0.0012965276,0.008532523,0.0013862296,0.004445795,0.004568529,0.0016941887,0.0032970936,0.0033175421,0.0016300624,0.0033736865,0.00463855,0.01307695,0.0034056443,0.0014708859,0.0013857373,0.0017564691,0.0045400704,0.0028370458,0.001939174,0.0017137909,0.0013213124,0.0015316694,0.002509989,0.0023797895,0.0010884631,0.00070792844,0.0028908795,0.0027691792,0.0011517056,0.0016200923,0.0010456783,0.0017583395,0.00276839,0.0007173469,0.000905635,0.0009417176,0.0041602687,0.0024129222,0.0027685799,0.0007173506,0.0029680375,0.0062241913,0.0015636845,0.0043872506,0.001859944,0.00209528,0.0012968928,0.0016940889,0.00047022032,0.001826264,0.005268099,0.0034783902,0.0017560147,0.0037788383,0.0034397896,0.0032572225,0.0022058105,0.0009978777,0.0028904486,0.0014768752,0.0015761552,0.0021244483,0.0023497734,0.00216973,0.0020201819,0.0023874466,0.0004910239,0.0014534219,0.0011832424,0.006595577,0.0010508429,0.0008986319,0.0034372627,0.0007302676,0.0017580282,0.0010425874,0.007263993,0.0011256753,0.0007721581,3.921096e-05
0.007177027,0.001597773,0.0026958745,0.00031434375,0.0007601345,0.0064291223,0.007629179,0.0030723151,0.0022025732,0.0021626384,0.0027091869,0.0015164189,0.0013882808,0.0008936268,0.0017234016,0.0007044551,0.0034821576,0.0047787684,0.0028329575,0.0010248076,0.003578605,0.0011310189,0.004648971,0.0015437884,0.0041126795,0.0006398868,0.0033575795,0.0012693532,0.008494559,0.0013615559,0.004404283,0.004486743,0.0016775698,0.0032501165,0.0030961481,0.0015808288,0.0033551245,0.004593977,0.013386576,0.0033541613,0.0014038223,0.0013481285,0.0017677865,0.0047382084,0.0028274332,0.0019473624,0.0017149235,0.0013045172,0.0015151539,0.0025386955,0.0023564305,0.0010551206,0.0007013531,0.0029179796,0.0028007615,0.0011510106,0.0016288403,0.0010467862,0.001763629,0.0028077795,0.0007178435,0.00089047285,0.00091443537,0.0042399922,0.0023848435,0.0027826785,0.0006918937,0.0029469458,0.006183305,0.0015445724,0.0043839524,0.0018319045,0.0020731569,0.0012682264,0.0016771407,0.00045836353,0.0018138649,0.005358638,0.0034563162,0.0017528281,0.0037954724,0.0034331493,0.0033942435,0.0021042444,0.0009869884,0.0028666218,0.0014474032,0.0015632957,0.002083086,0.0023403703,0.0021003638,0.002077988,0.0024346183,0.0004795041,0.001437088,0.0011757775,0.0065291487,0.0010377744,0.00092247553,0.00338415,0.00069992256,0.001742987,0.0010293915,0.0076315473,0.0011165886,0.00075349945,7.532268e-05
0.0072145252,0.0016070554,0.0026899846,0.000313662,0.0007599018,0.006211372,0.0062929266,0.0029178208,0.0020127487,0.0022054617,0.0026975367,0.0015200747,0.0014052353,0.0008673615,0.0016872857,0.0006919854,0.0034749361,0.0051065655,0.0029019488,0.0010264311,0.003460899,0.0010968777,0.0044841757,0.0015576137,0.003977899,0.00064578553,0.003330491,0.0012890957,0.008450788,0.0013651774,0.004418493,0.004460236,0.0016195042,0.0031941761,0.0032363208,0.0016118669,0.0033876346,0.0046285316,0.013156595,0.0032557468,0.0014591551,0.0013602333,0.0017455223,0.004753436,0.0028224804,0.0019135437,0.0017089321,0.001294113,0.001518131,0.002477639,0.002299679,0.0010631771,0.00068870204,0.0028627408,0.0027716516,0.0011788467,0.0016012959,0.0010427727,0.001749392,0.0027577768,0.0007138021,0.0008749797,0.00090074766,0.0041199825,0.002453599,0.0028080617,0.0006924408,0.0028703308,0.006129709,0.0015339514,0.0043570804,0.0018599764,0.0020854846,0.0012819233,0.0016797881,0.00045171616,0.0018145534,0.005203532,0.0034588766,0.0017251302,0.0037450816,0.0033713465,0.0032334104,0.0021662468,0.0009783355,0.0028296248,0.0014793794,0.0015093321,0.0020808557,0.00211177,0.0021367015,0.0019921535,0.0023511471,0.00048505826,0.0014854835,0.0011713929,0.00653499,0.0010546632,0.00093003066,0.003426163,0.00072196766,0.0017537436,0.0010279526,0.007187154,0.0010827313,0.00073568476,4.7209378e-05
0.0072212694,0.0015947947,0.0027044755,0.00031697663,0.00076524005,0.0062855785,0.0066413986,0.0029684645,0.0021158943,0.0021560395,0.0026987314,0.0015306567,0.0013915369,0.0008993027,0.0017178,0.0007085222,0.0034960383,0.004901829,0.002821687,0.0010193177,0.003523815,0.0011304746,0.0045649502,0.0015431179,0.004023976,0.00064228487,0.0033580004,0.0012730636,0.008450729,0.0013645085,0.004400961,0.004466807,0.0016510539,0.0032217596,0.003058829,0.0016035188,0.0034176742,0.0045967107,0.013159512,0.0033280388,0.0013869158,0.0013544131,0.001782539,0.0047012013,0.0028312507,0.0019641446,0.0017378845,0.0013259995,0.0015179112,0.0024867125,0.0023359442,0.0010600567,0.00070475496,0.0029198744,0.002842892,0.0011517933,0.0016292525,0.0010509791,0.0017602647,0.0028349792,0.00072115415,0.0008949157,0.0009200949,0.004188213,0.0023831192,0.002783576,0.00069485034,0.002905087,0.0061588534,0.0015395546,0.0044011236,0.0018466963,0.0020711666,0.0012738944,0.0016809655,0.0004591691,0.001824677,0.0052959374,0.0034757995,0.0017488451,0.003779124,0.003416682,0.003320218,0.002123863,0.0009893188,0.002865109,0.0014463416,0.0015449161,0.0020918117,0.0023138595,0.002127978,0.002045279,0.0024052765,0.00047988503,0.0014385999,0.0011761681,0.006548203,0.0010395346,0.00090167724,0.003422694,0.0007062144,0.0017546755,0.0010374023,0.007285545,0.0011217229,0.0007584267,8.785804e-05
