AHR+FEV,AHR+ctrl,ATL1+ctrl,BAK1+ctrl,BCORL1+ctrl,C19orf26+ctrl,CBFA2T3+ctrl,CBL+CNN1,CBL+UBASH3A,CBL+UBASH3B,CBL+ctrl,CDKN1C+ctrl,CEBPA+ctrl,CELF2+ctrl,CITED1+ctrl,CKS1B+ctrl,CNN1+MAPK1,CNN1+ctrl,CNNM4+ctrl,COL1A1+ctrl,COL2A1+ctrl,CSRNP1+ctrl,DLX2+ctrl,DUSP9+ETS2,DUSP9+KLF1,DUSP9+PRTG,DUSP9+ctrl,EGR1+ctrl,ELMSAN1+ctrl,ETS2+IKZF3,ETS2+ctrl,FEV+ctrl,FOSB+IKZF3,FOSB+OSR2,FOSB+UBASH3B,FOSB+ctrl,FOXA1+FOXF1,FOXA1+HOXB9,FOXA1+ctrl,FOXA3+FOXF1,FOXA3+HOXB9,FOXA3+ctrl,FOXF1+HOXB9,FOXF1+ctrl,FOXO4+ctrl,GLB1L2+ctrl,HES7+ctrl,HK2+ctrl,HNF4A+ctrl,HOXB9+ctrl,HOXC13+ctrl,IER5L+ctrl,IGDCC3+MAPK1,IGDCC3+PRTG,IGDCC3+ZBTB25,IGDCC3+ctrl,IKZF3+ctrl,IRF1+SET,IRF1+ctrl,ISL2+ctrl,JUN+CEBPA,JUN+ctrl,KIAA1804+ctrl,KIF18B+KIF2C,KIF18B+ctrl,KIF2C+ctrl,KLF1+BAK1,KLF1+CEBPA,KLF1+FOXA1,KLF1+MAP2K6,KLF1+TGFBR2,KLF1+ctrl,KMT2A+ctrl,LHX1+ELMSAN1,LHX1+ctrl,LYL1+IER5L,LYL1+ctrl,MAML2+ctrl,MAP2K3+ELMSAN1,MAP2K3+IKZF3,MAP2K3+MAP2K6,MAP2K3+ctrl,MAP2K6+IKZF3,MAP2K6+ctrl,MAP4K3+ctrl,MAP4K5+ctrl,MAPK1+IKZF3,MAPK1+TGFBR2,MAPK1+ctrl,MEIS1+ctrl,MIDN+ctrl,NCL+ctrl,NIT1+ctrl,OSR2+ctrl,PRDM1+CBFA2T3,PRDM1+ctrl,PRTG+ctrl,PTPN13+ctrl,PTPN9+ctrl,RREB1+ctrl,RUNX1T1+ctrl,S1PR2+ctrl,SET+ctrl,SGK1+S1PR2,SGK1+ctrl,SLC4A1+ctrl,SLC6A9+ctrl,SNAI1+UBASH3B,SNAI1+ctrl,STIL+ctrl,TBX2+ctrl,TBX3+TBX2,TBX3+ctrl,TGFBR2+IGDCC3,TGFBR2+PRTG,TGFBR2+ctrl,TMSB4X+BAK1,TMSB4X+ctrl,TP73+ctrl,TSC22D1+ctrl,UBASH3A+ctrl,UBASH3B+CNN1,UBASH3B+OSR2,UBASH3B+PTPN9,UBASH3B+UBASH3A,UBASH3B+ZBTB25,UBASH3B+ctrl,ZBTB1+ctrl,ZBTB10+DLX2,ZBTB10+ELMSAN1,ZBTB10+SNAI1,ZBTB10+ctrl,ZBTB25+ctrl,ZC3HAV1+CEBPA,ZC3HAV1+HOXC13,ZC3HAV1+ctrl,ZNF318+ctrl,ctrl
0.0071929856,0.001751747,0.0026376173,0.00042582944,0.0011932907,0.000963487,0.0012354562,0.003978872,0.005967674,0.0032812085,0.0010808611,0.002810898,0.009356666,0.0011903403,0.002737572,0.003431732,0.002340659,0.0015592057,0.0015357787,0.0045879614,0.0038102395,0.0010888843,0.0018633431,0.0020005158,0.003588616,0.0035022348,0.0025336747,0.0015587936,0.001038324,0.003999122,0.0014368566,0.003818455,0.00355101,0.0037098848,0.0014769468,0.0013268471,0.0033771424,0.004078158,0.0014474052,0.0040276605,0.004672654,0.0016884597,0.0038081347,0.0009232538,0.0034979016,0.001458082,0.008371785,0.0015575351,0.0044699237,0.0017440518,0.0032936349,0.002176603,0.0024763516,0.0042422432,0.0039168126,0.0014837781,0.003291233,0.008323261,0.004666846,0.0008489544,0.017246006,0.0034851285,0.0014900832,0.0037563248,0.0014720089,0.0007712153,0.0022258556,0.0077303294,0.0031655538,0.0024032614,0.0021885734,0.0018086174,0.0017155784,0.002616186,0.0025540756,0.004182624,0.0012007152,0.00089435396,0.0034260661,0.0032031687,0.0014399661,0.0013954343,0.003036707,0.0010267908,0.0011120676,0.0011081024,0.0042130942,0.0023257085,0.002809189,0.0009008171,0.0029198795,0.0018066283,0.0061286637,0.00166684,0.008695526,0.0044405567,0.0018300407,0.0022193186,0.0014481866,0.0018569431,0.0006293752,0.0020499541,0.0038938734,0.00416757,0.0021826434,0.0030375812,0.0015266489,0.0029747728,0.0021160806,0.0017849342,0.0022189808,0.0033074657,0.0022211247,0.0020190484,0.002480211,0.00063124835,0.0015428251,0.001385999,0.0071960045,0.0011809815,0.0006062436,0.0043554055,0.0012100011,0.0031436621,0.0013033296,0.0029519356,0.0006415688,0.0018452889,0.012622777,0.0053181467,0.009856836,0.0056599732,0.001138813,0.009612249,0.0024439518,0.0012575241,0.00095571944,0.0010084627
0.007143623,0.0017571098,0.002580821,0.00040605594,0.0012103936,0.00094599643,0.0012624764,0.0039386773,0.0058726855,0.0031825742,0.0010955568,0.0027751585,0.009452873,0.0012096766,0.0027670625,0.0034045868,0.0023722933,0.0015625369,0.0015516706,0.0046401923,0.0038301137,0.0010706356,0.0018913893,0.0019421636,0.0035929508,0.0035186044,0.0024678912,0.0015468195,0.0010092114,0.003966862,0.0014497259,0.003786622,0.0035558785,0.003713857,0.0015068685,0.0013119652,0.0033688492,0.0040746317,0.0014388062,0.0040458757,0.004667235,0.0016883155,0.0038128789,0.0009400826,0.0034775203,0.0014585403,0.0084353015,0.0015503349,0.0044770427,0.0017947821,0.0033030915,0.0020944083,0.0024936926,0.004318253,0.0038491983,0.0014471675,0.0032900132,0.00831691,0.0046447036,0.00087368925,0.017395493,0.0035056295,0.0014770221,0.003784919,0.001460376,0.0007755535,0.0022352159,0.007826597,0.0031709613,0.0023813883,0.0021887273,0.001826543,0.0017100614,0.002632704,0.0025757921,0.004114194,0.0011938051,0.0008732424,0.0034290492,0.0032465379,0.0014093954,0.0013370719,0.0030590154,0.0009788423,0.0011193065,0.0011085297,0.004196347,0.0023243981,0.0028133001,0.0008979097,0.002966651,0.0018160101,0.0061478843,0.0016571912,0.008617801,0.0043960167,0.0017593822,0.002214783,0.0014310243,0.001844177,0.00061946164,0.0020222152,0.0038696812,0.004136853,0.002123729,0.0030465766,0.0015379296,0.002998022,0.0021350894,0.0017951288,0.0022098063,0.003316356,0.0021992396,0.0020118598,0.0024353513,0.0006107946,0.0015477915,0.0013931333,0.007172026,0.0011896404,0.00060513976,0.0042753927,0.001230926,0.0030591586,0.0012793372,0.002896759,0.00065229216,0.0018155515,0.012612431,0.005321669,0.009869608,0.0057264036,0.0011170575,0.009681176,0.0024495136,0.0012127846,0.0009565362,0.0010163379
0.007192794,0.0018066869,0.002603957,0.00040426207,0.0012383291,0.0009824504,0.0012903763,0.004001586,0.0059268908,0.0031989503,0.0011246774,0.0027974674,0.009751217,0.0012392033,0.002824456,0.0034412015,0.0024230287,0.0016027755,0.0015849745,0.00468767,0.0038527446,0.0010678914,0.0019261261,0.0020104903,0.0036492061,0.0036200078,0.0024716232,0.0015761639,0.0010140176,0.0040039215,0.001459595,0.0038439236,0.0036660163,0.0037190912,0.0015594534,0.0013105988,0.0034021705,0.0041432567,0.0014752436,0.004167461,0.0047250898,0.0017289588,0.0038666597,0.0009690139,0.003522436,0.0014846198,0.008548337,0.0015809534,0.0045215264,0.0018531983,0.0033655034,0.0020715534,0.0025721695,0.004484617,0.003878387,0.001451886,0.0033355616,0.008400135,0.0046538254,0.00089658244,0.018024696,0.00356682,0.0014823278,0.0039023533,0.0014820434,0.0008012202,0.0022490316,0.008179439,0.0032365168,0.0023868058,0.0022151757,0.0018290749,0.0017420981,0.002702729,0.002618398,0.004086202,0.0012220938,0.0008721392,0.0034280296,0.0033072485,0.0013854738,0.0013178078,0.0031182265,0.000964284,0.0011563797,0.0011472933,0.004254196,0.0023401517,0.0028139923,0.0009271934,0.0030399172,0.001848322,0.006217102,0.0016545135,0.008639645,0.004501789,0.0017658506,0.0022436313,0.0014618005,0.0018847653,0.0006291073,0.0020622439,0.003881907,0.0042896,0.0021398282,0.0030707198,0.001562661,0.0031130617,0.0021604472,0.0018382521,0.002234658,0.0034198056,0.0021994743,0.0020790237,0.0025140871,0.0006249103,0.0015906208,0.0014256702,0.0072758524,0.0012191432,0.00062572357,0.004302813,0.0013034904,0.003098338,0.0013587746,0.0029444431,0.0006668118,0.0018469691,0.012657586,0.0053635756,0.0100275725,0.005850801,0.00115251,0.009897054,0.0025607962,0.0012001127,0.000989977,0.0010363611
0.007180652,0.0017570233,0.002569315,0.00038112304,0.0011772697,0.0009158713,0.0012518285,0.0039198133,0.0058835833,0.0031886522,0.001010633,0.0027889838,0.009824493,0.0011874859,0.0027855486,0.0034165354,0.002341361,0.0014664499,0.001503615,0.00465787,0.0038379275,0.0010135726,0.0019058775,0.0019267796,0.0035408423,0.003490207,0.0024669364,0.0015352911,0.0009533385,0.003964517,0.0014336805,0.0037734446,0.003528513,0.003718704,0.0014703537,0.0013406286,0.0033862705,0.0041308138,0.0014544217,0.004096181,0.004729154,0.0017106952,0.0038411343,0.0009164083,0.003504493,0.0014522928,0.008504723,0.0015345821,0.004503331,0.0017993756,0.0033645954,0.002126911,0.0024878269,0.004260874,0.0038517923,0.001437478,0.0032653534,0.008354016,0.004652486,0.00083523843,0.018205915,0.0035601438,0.0014278364,0.0037462243,0.0014496769,0.0007419711,0.0021793873,0.008091529,0.0031223514,0.002358991,0.0021309566,0.0017208006,0.0016918896,0.0026243702,0.002597597,0.0042380774,0.0011656954,0.00083350705,0.003328357,0.003206808,0.0013621054,0.0012985545,0.0030293604,0.0009543276,0.0010802903,0.0010729402,0.004192943,0.0023229953,0.0028141907,0.0008830338,0.0030000347,0.0017875447,0.006185959,0.0016774944,0.008677465,0.0044226884,0.0017569134,0.00221678,0.0014102398,0.0018273388,0.00061026897,0.002006394,0.003899473,0.0041670376,0.0021562707,0.0030424886,0.0014996283,0.0029912852,0.0021470566,0.0018053282,0.0021999846,0.0033716718,0.0022743226,0.001970865,0.0024064693,0.0005739908,0.0015070908,0.0013673196,0.0072988207,0.0011600455,0.00058152655,0.004270171,0.0011884936,0.0030627006,0.0012430225,0.0028968863,0.00060776965,0.0017923793,0.012747391,0.0053333407,0.010165279,0.0058394303,0.0010762439,0.00992659,0.0024803584,0.0011988753,0.000911619,0.00089564663
0.0073286234,0.001916352,0.002672796,0.000402614,0.0013247129,0.001036351,0.0013742683,0.0040572956,0.0059949514,0.003198686,0.0011626132,0.0028717585,0.010672553,0.0013022317,0.0029957253,0.003538692,0.0024942262,0.0016269628,0.001626501,0.004856634,0.003926571,0.001048879,0.0020615212,0.0020699247,0.0036905606,0.0037347171,0.0024702048,0.0016387837,0.0010063191,0.00406977,0.0014858659,0.0039375136,0.003797621,0.0037603576,0.0016365828,0.0013745694,0.0035036462,0.0043463153,0.0015995246,0.004430584,0.004939119,0.0018823749,0.004015804,0.0010599258,0.0036481537,0.0015588611,0.008903615,0.0016467435,0.0046763713,0.0020318676,0.0036028656,0.0020764705,0.0027154058,0.0046666134,0.003907211,0.0014609364,0.0034050457,0.008614061,0.004702654,0.0009613753,0.019757425,0.003749644,0.0014893045,0.0040611946,0.0015389278,0.00086459337,0.0022206698,0.008929376,0.0032938686,0.002359603,0.002197273,0.0017940361,0.0018065514,0.0028222038,0.0027604706,0.004075462,0.0012827351,0.0008729991,0.0033683798,0.0033685537,0.0013507002,0.001287124,0.0031850943,0.0009514028,0.0012320712,0.001209346,0.004339635,0.0023599262,0.0028551414,0.0009954189,0.0032702135,0.0019288014,0.006386776,0.001708855,0.008775036,0.004712367,0.0017905247,0.002323112,0.0015222564,0.0019616145,0.00068516744,0.0021337185,0.003961357,0.004532044,0.0022188493,0.0031558576,0.0016005045,0.0032969397,0.002262224,0.001969622,0.0022925015,0.0036511107,0.0023268003,0.002109347,0.0025811691,0.0006355784,0.0016295084,0.0015068589,0.007629242,0.0012843817,0.00067955913,0.004311638,0.0013925917,0.003142798,0.0014336414,0.002981597,0.0006831703,0.0019030462,0.012984334,0.0054740617,0.010608761,0.006266704,0.0011934293,0.010536423,0.002767617,0.0011958339,0.0010499283,0.0010492703
0.0071984916,0.0017756916,0.002645847,0.00045100486,0.0012412438,0.0010014699,0.0012649246,0.00400856,0.005963243,0.0032744568,0.001130325,0.0028110547,0.009318713,0.0012240253,0.0027450577,0.0034411578,0.0023782002,0.0016058559,0.0015778549,0.004601854,0.0038252214,0.0011345423,0.0018866068,0.0020220447,0.003611628,0.0035233744,0.002528229,0.0015804044,0.0010859616,0.0039996626,0.0014547668,0.003849251,0.0035876022,0.0037130266,0.0015239599,0.001320487,0.0033750066,0.004071416,0.001468613,0.0040424727,0.0046629836,0.0017022399,0.0038099454,0.0009630934,0.0034988858,0.001483326,0.008374166,0.0015848507,0.004466804,0.0017638871,0.0032812136,0.0021535067,0.0025175572,0.0043059746,0.0039072772,0.001489735,0.0033031579,0.008332107,0.0046666823,0.0008956399,0.017109904,0.0034877346,0.0014939386,0.0038241635,0.0014960107,0.00081679353,0.0022800616,0.007741173,0.0031960069,0.00243376,0.0022390967,0.0018654396,0.0017460472,0.0026500681,0.0025783153,0.0041495576,0.0012380566,0.0009339012,0.0035070814,0.0032430731,0.0014622087,0.0014321454,0.0030589122,0.0010446853,0.001163992,0.0011545154,0.004223393,0.0023328888,0.0028145032,0.0009264034,0.0029266565,0.0018497407,0.0061351373,0.0016658424,0.008665226,0.0044541736,0.001832764,0.00223641,0.0014710705,0.0018855145,0.0006529476,0.002079583,0.0038835066,0.004179653,0.0021719902,0.0030667065,0.0015617182,0.0030141033,0.002133937,0.0018101957,0.0022390822,0.0033290256,0.0022074557,0.0020554734,0.00251114,0.00066646875,0.0015905348,0.001432107,0.00717714,0.0012236645,0.0006408896,0.00434391,0.0012713491,0.0031363436,0.001342613,0.0029558039,0.0006735991,0.0018687526,0.012605248,0.0053202705,0.009822345,0.005645738,0.0011779306,0.009609082,0.0024717594,0.001269491,0.0010068045,0.0010271597
0.0071734665,0.0017695287,0.0025971683,0.0003974467,0.0012032273,0.00094447134,0.0012638307,0.0039600697,0.0058997963,0.003200836,0.0010848496,0.0027874643,0.009603876,0.0012026282,0.0027923859,0.0034205257,0.0023570033,0.0015553515,0.0015417781,0.004658707,0.003829273,0.0010487793,0.0019005578,0.0019542642,0.0035940262,0.0035293712,0.0024724393,0.0015481218,0.0009906694,0.0039657834,0.0014420032,0.0038027551,0.0035558736,0.0037107226,0.0014945671,0.0013242644,0.0033819317,0.0041243955,0.0014520995,0.0040767854,0.004692773,0.0017078992,0.0038277074,0.0009398309,0.0035001473,0.001460866,0.008482546,0.00155103,0.004502141,0.001816658,0.0033449787,0.0021372219,0.0024994893,0.004309814,0.0038663188,0.0014488108,0.0033021376,0.008343816,0.0046511535,0.0008644876,0.017683841,0.0035377818,0.0014548679,0.0037825827,0.0014619259,0.00077021174,0.0022095416,0.007917653,0.0031618837,0.002366963,0.0021578048,0.0017970485,0.001710202,0.002635801,0.0025882805,0.004197572,0.0011879264,0.0008597532,0.0033823755,0.0032460617,0.001376513,0.001317885,0.0030606445,0.0009660467,0.0011131194,0.0011065089,0.004203572,0.0023224622,0.0028161674,0.0008979102,0.0030008918,0.0018154586,0.0061886343,0.0016669298,0.008660152,0.0044418476,0.0017695111,0.0022205291,0.0014310277,0.00185114,0.0006187062,0.0020298068,0.003882798,0.0041742017,0.002141636,0.0030495431,0.0015259895,0.0030039442,0.0021422103,0.0018065072,0.0022112518,0.0033516088,0.002226606,0.002005641,0.0024428396,0.0005968339,0.0015332166,0.0013958147,0.007246213,0.001185579,0.0006016901,0.0042998106,0.0012084725,0.0030779026,0.0012806691,0.0029094839,0.0006385556,0.0018214415,0.012651307,0.0053282655,0.009967389,0.0058063413,0.0011109938,0.009757552,0.0024738028,0.0012048295,0.0009477659,0.0009512999
0.007156272,0.0017963835,0.0025555443,0.00038932415,0.0012284111,0.0009466088,0.0012993872,0.0039002392,0.005829545,0.003124388,0.0010882363,0.0027819911,0.009943966,0.0012370615,0.002830074,0.003423471,0.0023952674,0.001536735,0.0015575337,0.004717784,0.003875442,0.0010423166,0.0019569912,0.0019142362,0.003587416,0.0035513886,0.0024368877,0.0015543808,0.0009760025,0.003955833,0.0014556572,0.0037985176,0.0036098254,0.0037077349,0.0015244136,0.0013369443,0.0033983504,0.0041482965,0.0014820069,0.004151328,0.0047343075,0.0017373044,0.0038644413,0.0009690453,0.0035129183,0.0014787875,0.008620507,0.0015601458,0.0045265253,0.0018623468,0.0033907334,0.0020810398,0.0025435744,0.0044211172,0.0038026408,0.0014282748,0.0032859147,0.00838014,0.0046498855,0.0008880741,0.018346632,0.00357308,0.0014475079,0.0038331924,0.0014681084,0.0007835267,0.0022205368,0.008207037,0.003190461,0.002351786,0.0021688074,0.0017844298,0.0017193469,0.0026725265,0.002641843,0.004153845,0.0011968015,0.0008484785,0.0034033721,0.0032760452,0.0013726426,0.0012919283,0.003089012,0.0009476768,0.0011343665,0.0011171604,0.004207866,0.0023274235,0.0028230269,0.0009122087,0.0030631286,0.0018358548,0.0062339995,0.0016744116,0.008617111,0.0044234437,0.0017167357,0.0022372706,0.0014324624,0.0018551705,0.00062705134,0.0020221958,0.0038924315,0.0042008543,0.0021264222,0.0030779445,0.0015383379,0.0030570591,0.0021930498,0.001845708,0.0022180304,0.00342334,0.0022650105,0.002012702,0.0024159353,0.0005927084,0.0015456373,0.0014123417,0.0073086973,0.0012011654,0.00061074836,0.004205209,0.001251143,0.0030272144,0.0012722969,0.0028378398,0.00064747245,0.0018005152,0.012746857,0.0053522233,0.010182951,0.005922039,0.0011026587,0.010004038,0.0025249394,0.0011899929,0.00095704093,0.00095736096
0.0071706763,0.0017068054,0.0025912214,0.00041636525,0.0011593505,0.0009218178,0.001213416,0.004009904,0.0059377183,0.0033056021,0.0010508406,0.0027672718,0.009269781,0.0011649985,0.00268974,0.0033806656,0.0023217353,0.001517585,0.0015100515,0.0045549483,0.0037972056,0.0010882686,0.0018171641,0.0019655325,0.0035924574,0.0034685617,0.0025335676,0.0015220927,0.0010271919,0.004002858,0.0014318656,0.0037647882,0.003485276,0.0037386382,0.0014516881,0.001294687,0.0033563378,0.00403152,0.0013838696,0.0039348667,0.0046440354,0.0016375025,0.0037797121,0.000877367,0.0034484398,0.0014225913,0.008323828,0.0015245927,0.004420049,0.0016986598,0.0032187048,0.002176131,0.0024188117,0.0041332683,0.003935296,0.0014738499,0.0032968202,0.008260745,0.0046356656,0.0008308992,0.016785609,0.0034173229,0.0014407248,0.0036855505,0.0014391777,0.00074453757,0.0022318312,0.0075448416,0.0031172545,0.0024078856,0.0021876832,0.0018007425,0.0016806711,0.0025728936,0.0025032207,0.0042680437,0.0011686794,0.0008842905,0.003442389,0.0032047422,0.0014454052,0.0013836453,0.003022383,0.0010087918,0.0010770832,0.0010710116,0.004185482,0.0023262561,0.0028053378,0.00086244283,0.0028575773,0.0017629963,0.0060826195,0.0016442388,0.0086898925,0.0043641045,0.0017975346,0.0021804515,0.0014088736,0.0018172143,0.0006018596,0.0020071485,0.003856676,0.004060998,0.0021268788,0.0030057272,0.0015029241,0.0028893985,0.0020851549,0.0017289579,0.0021866423,0.0032089555,0.002148828,0.0019934978,0.002441806,0.0006138245,0.001520941,0.0013503063,0.0070534497,0.0011557916,0.00058138504,0.0043980666,0.0011707017,0.0031295381,0.0012630583,0.002946094,0.0006316056,0.0018089797,0.012616625,0.005306298,0.009726862,0.0055317734,0.0011023527,0.0095210085,0.0023574547,0.0012378835,0.00092499424,0.0009028818
0.007185406,0.0017494097,0.002590763,0.00043166528,0.0012257472,0.0009756888,0.0012648242,0.004033612,0.005970041,0.0032986563,0.0010979446,0.0027813965,0.009359406,0.0012249232,0.0027364658,0.003406466,0.0023782735,0.0015514019,0.0015658534,0.004630366,0.0038337861,0.0011108196,0.0018800594,0.0020146149,0.0036154941,0.0035158559,0.0025127134,0.0015590634,0.0010587962,0.004008526,0.0014623954,0.0038090034,0.0035603154,0.003731478,0.0015231769,0.0013071628,0.0033519454,0.004068842,0.0014400342,0.0040384554,0.0046616294,0.0016744009,0.0038082763,0.00095099583,0.0034696285,0.0014663946,0.008374579,0.0015643566,0.0044447323,0.0017488474,0.0032517153,0.002091047,0.0025175596,0.004243543,0.0039296527,0.001463568,0.0032993096,0.008325526,0.0046526752,0.000888993,0.017196067,0.0034611458,0.0014955559,0.0038152062,0.0014761834,0.000801049,0.0022670103,0.007818284,0.0031790924,0.002419769,0.0022363444,0.001835504,0.0017355883,0.0026483815,0.0025667064,0.004083232,0.0012177717,0.0009083072,0.0034859297,0.0032337669,0.0014413474,0.0013753511,0.003050264,0.0010150163,0.001144688,0.0011335415,0.004217794,0.002335521,0.002818645,0.00091304927,0.002910799,0.001831533,0.006120595,0.0016551849,0.008682216,0.004404463,0.001786495,0.002213928,0.0014503178,0.0018545258,0.00063303905,0.002038476,0.003872461,0.0041639023,0.002132772,0.0030523962,0.0015498139,0.003004054,0.0021283962,0.0017905881,0.0022204088,0.0033287504,0.0021785588,0.0020441785,0.002502094,0.0006489962,0.0015910104,0.0014140692,0.00712824,0.0012091924,0.0006248779,0.0043851393,0.0012854338,0.0031484005,0.0013309156,0.002966864,0.0006585818,0.0018299046,0.012602796,0.005317766,0.0098336935,0.0056184884,0.0011511025,0.00966787,0.002465585,0.0012352008,0.00098654,0.0010568786
